period,org_code,org_name,region,attendances_type1,attendances_type2,attendances_type3,attendances_type1_booked,attendances_type2_booked,attendances_type3_booked,over_4hrs_type1,over_4hrs_type2,over_4hrs_type3,over_4hrs_type1_booked,over_4hrs_type2_booked,over_4hrs_type3_booked,wait_4_12h_dta,wait_12h_plus_dta,emergency_admissions_type1,emergency_admissions_type2,emergency_admissions_type3,emergency_admissions_other,total_attendances,total_over_4_hours,in_4_hours,pct_in_4_hours,total_emergency_admissions,source_file
2024-10-01,RLQ,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS,6115,1155,123,175,0,0,2555,0,0,31,0,0,459,270,1429,0,0,152,7568,2586,4982,65.82980972515857,1581,Monthly-AE-October-2024-revised.csv
2024-10-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,6953,0,1734,0,0,0,2358,0,29,0,0,0,523,380,1151,0,0,39,8687,2387,6300,72.522159548751,1190,Monthly-AE-October-2024-revised.csv
2024-10-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,12575,0,8499,0,0,0,4452,0,2,0,0,0,1093,306,2703,0,0,1764,21074,4454,16620,78.86495207364526,4467,Monthly-AE-October-2024-revised.csv
2024-10-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,26692,0,9335,0,0,0,11798,0,437,0,0,0,1260,1316,7515,0,379,2027,36027,12235,23792,66.03935936936186,9921,Monthly-AE-October-2024-revised.csv
2024-10-01,RMC,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,8453,0,3584,86,0,61,4365,0,180,41,0,4,505,675,2380,0,113,886,12184,4590,7594,62.32764281024294,3379,Monthly-AE-October-2024-revised.csv
2024-10-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,9228,0,2817,422,0,346,4461,0,0,0,0,0,582,475,1905,0,0,339,12813,4461,8352,65.18379770545539,2244,Monthly-AE-October-2024-revised.csv
2024-10-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,5742,0,5558,0,0,0,2707,0,393,0,0,0,683,268,2574,0,0,1407,11300,3100,8200,72.56637168141593,3981,Monthly-AE-October-2024-revised.csv
2024-10-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,13049,65,604,0,0,153,5325,0,0,0,0,0,241,23,4536,6,0,1205,13871,5325,8546,61.61055439405955,5747,Monthly-AE-October-2024-revised.csv
2024-10-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST,11331,0,3867,0,0,0,3976,0,18,0,0,0,678,168,3152,0,0,433,15198,3994,11204,73.72022634557179,3585,Monthly-AE-October-2024-revised.csv
2024-10-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,10125,0,4534,0,0,741,2666,0,116,0,0,0,2207,70,3683,0,0,2575,15400,2782,12618,81.93506493506493,6258,Monthly-AE-October-2024-revised.csv
2024-10-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9056,0,1685,317,0,26,4164,0,46,77,0,0,776,725,2430,0,0,776,11084,4287,6797,61.32262721039336,3206,Monthly-AE-October-2024-revised.csv
2024-10-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,9809,0,8514,343,0,0,3879,0,120,0,0,0,1465,0,1913,0,0,229,18666,3999,14667,78.57602057216329,2142,Monthly-AE-October-2024-revised.csv
2024-10-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,10232,541,2347,1714,0,81,3859,6,115,527,0,5,462,804,2053,0,0,1304,14915,4512,10403,69.74857525980556,3357,Monthly-AE-October-2024-revised.csv
2024-10-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,4116,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,4116,449,3667,89.0913508260447,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RNZ,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,4690,376,1679,134,0,0,2061,0,0,61,0,0,483,3,1412,0,0,1040,6879,2122,4757,69.15249309492658,2452,Monthly-AE-October-2024-revised.csv
2024-10-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,13574,0,4089,0,0,0,5246,0,2,0,0,0,1059,271,4266,0,519,1213,17663,5248,12415,70.28817301704127,5998,Monthly-AE-October-2024-revised.csv
2024-10-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,5551,0,0,0,0,0,39,0,0,0,0,0,0,0,4,0,225,5551,39,5512,99.29742388758783,229,Monthly-AE-October-2024-revised.csv
2024-10-01,RPA,MEDWAY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,9262,0,6334,351,0,910,3029,0,469,68,0,0,338,693,1830,0,0,622,16857,3566,13291,78.84558343714777,2452,Monthly-AE-October-2024-revised.csv
2024-10-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,1499,0,0,0,0,0,19,0,0,0,0,0,0,0,6,551,1499,19,1480,98.73248832555036,557,Monthly-AE-October-2024-revised.csv
2024-10-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,5637,0,0,0,0,0,1136,0,0,0,0,0,0,0,1122,0,0,157,5637,1136,4501,79.847436579741,1279,Monthly-AE-October-2024-revised.csv
2024-10-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,19934,0,6442,580,0,0,6299,0,76,0,0,0,1181,72,2850,0,0,397,26956,6375,20581,76.35034871642677,3247,Monthly-AE-October-2024-revised.csv
2024-10-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NHS ENGLAND EAST OF ENGLAND,8389,0,2053,0,0,520,4590,0,0,0,0,0,502,171,2311,0,0,398,10962,4590,6372,58.12807881773399,2709,Monthly-AE-October-2024-revised.csv
2024-10-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND LONDON,11338,0,0,0,0,0,2134,0,0,0,0,0,229,26,1843,0,0,370,11338,2134,9204,81.17833833127536,2213,Monthly-AE-October-2024-revised.csv
2024-10-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,6465,0,3343,18,0,2,3128,0,26,8,0,0,1151,3,1648,0,0,59,9828,3162,6666,67.82661782661782,1707,Monthly-AE-October-2024-revised.csv
2024-10-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,18217,710,12262,34,0,57,8009,0,113,8,0,0,1783,461,3899,0,0,1319,31280,8130,23150,74.00895140664962,5218,Monthly-AE-October-2024-revised.csv
2024-10-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ENGLAND NORTH WEST,7459,0,5095,0,0,0,3748,0,39,0,0,0,1249,429,2418,0,0,808,12554,3787,8767,69.83431575593437,3226,Monthly-AE-October-2024-revised.csv
2024-10-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,35181,336,1655,14,0,218,13653,0,18,5,0,5,2234,2232,11498,0,0,7137,37404,13681,23723,63.42369800021388,18635,Monthly-AE-October-2024-revised.csv
2024-10-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,13764,0,0,389,0,0,3880,0,0,0,0,0,469,188,1490,0,0,291,14153,3880,10273,72.58531760050873,1781,Monthly-AE-October-2024-revised.csv
2024-10-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,13523,1725,5578,0,0,1010,5402,157,0,0,0,0,709,31,3487,12,0,2912,21836,5559,16277,74.5420406667888,6411,Monthly-AE-October-2024-revised.csv
2024-10-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,13122,0,0,207,0,0,5153,0,0,54,0,0,385,597,2666,0,0,2307,13329,5207,8122,60.93480381123865,4973,Monthly-AE-October-2024-revised.csv
2024-10-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,10277,0,12309,0,0,0,3054,0,4,0,0,0,113,1,4054,0,50,457,22586,3058,19528,86.46063933410078,4561,Monthly-AE-October-2024-revised.csv
2024-10-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,20565,0,9671,1830,0,32,9532,0,1,437,0,0,970,1095,4166,0,1,2043,32098,9970,22128,68.93887469624276,6210,Monthly-AE-October-2024-revised.csv
2024-10-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,12988,1830,2419,1789,0,132,5258,0,3,671,0,2,947,0,4821,117,9,4774,19158,5934,13224,69.02599436266834,9721,Monthly-AE-October-2024-revised.csv
2024-10-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,10318,0,0,0,0,0,3390,0,0,0,0,0,465,385,2878,0,0,584,10318,3390,6928,67.14479550300446,3462,Monthly-AE-October-2024-revised.csv
2024-10-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST,10996,0,0,0,0,0,4244,0,0,0,0,0,579,582,3052,0,0,912,10996,4244,6752,61.40414696253183,3964,Monthly-AE-October-2024-revised.csv
2024-10-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,7641,0,0,0,0,0,41,0,0,0,0,0,0,0,0,28,7641,41,7600,99.46342101819134,28,Monthly-AE-October-2024-revised.csv
2024-10-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,7962,0,9112,0,0,1695,4212,0,667,0,0,97,458,33,2977,0,131,2520,18769,4976,13793,73.48819862539294,5628,Monthly-AE-October-2024-revised.csv
2024-10-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,9335,0,3143,180,0,755,2974,0,77,14,0,72,527,387,3280,0,30,1010,13413,3137,10276,76.61224185491687,4320,Monthly-AE-October-2024-revised.csv
2024-10-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,0,0,1004,0,0,38,0,0,14,0,0,1,0,0,0,0,0,0,1042,15,1027,98.56046065259117,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RVJ,NORTH BRISTOL NHS TRUST,NHS ENGLAND SOUTH WEST,9291,0,0,26,0,0,3842,0,0,6,0,0,626,419,3223,0,0,2096,9317,3848,5469,58.69915208758184,5319,Monthly-AE-October-2024-revised.csv
2024-10-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND LONDON,11283,347,1356,318,1,15,3233,0,105,29,0,0,299,659,1935,3,0,140,13320,3367,9953,74.72222222222223,2078,Monthly-AE-October-2024-revised.csv
2024-10-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,13636,0,12703,0,0,0,6263,0,468,0,0,0,531,1171,3156,0,545,540,26339,6731,19608,74.44473973954972,4241,Monthly-AE-October-2024-revised.csv
2024-10-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4918,0,11890,0,0,0,2682,0,39,0,0,0,228,3,1760,0,543,2470,16808,2721,14087,83.81128034269396,4773,Monthly-AE-October-2024-revised.csv
2024-10-01,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,2922,0,0,0,0,0,18,0,0,0,0,0,0,0,2,126,2922,18,2904,99.38398357289527,128,Monthly-AE-October-2024-revised.csv
2024-10-01,RW4,MERSEY CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,14327,0,0,0,0,0,411,0,0,0,0,0,0,0,0,55,14327,411,13916,97.13129057025198,55,Monthly-AE-October-2024-revised.csv
2024-10-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9919,0,4728,0,0,0,5907,0,107,0,0,0,963,575,3652,0,0,2344,14647,6014,8633,58.94039735099338,5996,Monthly-AE-October-2024-revised.csv
2024-10-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,10357,0,9820,0,0,0,6293,0,1247,0,0,0,1023,1171,4476,0,0,1081,20177,7540,12637,62.63071814442187,5557,Monthly-AE-October-2024-revised.csv
2024-10-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NHS ENGLAND MIDLANDS,22203,1913,0,0,0,0,9625,174,0,0,0,0,1490,1105,6432,2,0,3643,24116,9799,14317,59.36722507878587,10077,Monthly-AE-October-2024-revised.csv
2024-10-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ENGLAND SOUTH EAST,18434,0,2087,735,0,164,3668,0,2,79,0,0,887,168,5145,0,0,953,21420,3749,17671,82.49766573295985,6098,Monthly-AE-October-2024-revised.csv
2024-10-01,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND EAST OF ENGLAND,8674,0,7607,0,0,826,3662,0,145,0,0,0,966,27,4424,0,0,604,17107,3807,13300,77.74595194949435,5028,Monthly-AE-October-2024-revised.csv
2024-10-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,NHS ENGLAND EAST OF ENGLAND,9362,0,7726,0,0,0,5240,0,148,0,0,0,234,107,3491,0,76,291,17088,5388,11700,68.46910112359551,3858,Monthly-AE-October-2024-revised.csv
2024-10-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7968,0,1044,230,0,43,3404,0,35,88,0,4,820,299,2854,0,61,879,9285,3531,5754,61.97092084006462,3794,Monthly-AE-October-2024-revised.csv
2024-10-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,13269,0,5778,228,0,10,6573,0,72,89,0,0,786,487,3335,0,0,943,19285,6734,12551,65.08166969147005,4278,Monthly-AE-October-2024-revised.csv
2024-10-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7216,0,3065,252,0,116,3728,0,93,86,0,4,676,843,1808,0,0,175,10649,3911,6738,63.273546811907224,1983,Monthly-AE-October-2024-revised.csv
2024-10-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,1470,0,0,0,0,0,14,0,0,0,0,0,0,0,28,0,1470,14,1456,99.04761904761905,28,Monthly-AE-October-2024-revised.csv
2024-10-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,15686,0,0,0,0,0,5137,0,0,0,0,0,1329,3,3198,0,0,316,15686,5137,10549,67.25105189340813,3514,Monthly-AE-October-2024-revised.csv
2024-10-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,16524,1792,320,117,0,0,9039,238,18,54,0,0,606,481,4594,0,0,4607,18753,9349,9404,50.14664320375407,9201,Monthly-AE-October-2024-revised.csv
2024-10-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST,8782,0,2483,1446,0,1457,4124,0,61,0,0,0,236,71,3450,0,0,475,14168,4185,9983,70.46160361377753,3925,Monthly-AE-October-2024-revised.csv
2024-10-01,RXF,MID YORKSHIRE TEACHING NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,16821,162,6154,124,0,91,7417,0,466,2,0,2,2491,205,3833,0,166,891,23352,7887,15465,66.22559095580678,4890,Monthly-AE-October-2024-revised.csv
2024-10-01,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,,111,Monthly-AE-October-2024-revised.csv
2024-10-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS,13983,1112,8755,862,0,0,6437,159,257,0,0,0,887,185,2773,33,0,566,24712,6853,17859,72.268533505989,3372,Monthly-AE-October-2024-revised.csv
2024-10-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,8970,0,10528,332,0,305,4194,0,90,113,0,0,379,805,2583,0,0,1587,20135,4397,15738,78.16240377452198,4170,Monthly-AE-October-2024-revised.csv
2024-10-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,12022,0,3620,254,0,90,4652,0,101,42,0,0,1108,409,3238,0,90,1329,15986,4795,11191,70.00500437883147,4657,Monthly-AE-October-2024-revised.csv
2024-10-01,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,13500,0,4332,0,0,7236,5377,0,0,0,0,0,2186,23,4380,0,0,776,25068,5377,19691,78.55034306685815,5156,Monthly-AE-October-2024-revised.csv
2024-10-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST,11010,1194,3747,0,0,0,4402,0,287,0,0,0,323,347,4054,805,0,2106,15951,4689,11262,70.6037239044574,6965,Monthly-AE-October-2024-revised.csv
2024-10-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST,13289,0,10241,0,0,0,4885,0,577,0,0,0,476,1119,4103,0,69,1632,23530,5462,18068,76.78708032299193,5804,Monthly-AE-October-2024-revised.csv
2024-10-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,10608,0,2459,0,0,0,6001,0,244,0,0,0,461,1060,3261,0,208,2262,13067,6245,6822,52.20785184051427,5731,Monthly-AE-October-2024-revised.csv
2024-10-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,3175,0,0,172,0,0,48,0,0,0,0,0,0,0,0,0,3347,48,3299,98.56587989244099,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,NHS ENGLAND EAST OF ENGLAND,0,0,1192,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1192,45,1147,96.2248322147651,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,NHS ENGLAND MIDLANDS,0,0,8429,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,8429,300,8129,96.44085893937596,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,4591,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,4591,155,4436,96.62382923110434,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,0,0,6205,0,0,1787,0,0,48,0,0,6,0,0,0,0,0,0,7992,54,7938,99.32432432432432,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,1598,0,0,7,0,0,69,0,0,0,0,0,0,0,0,0,1605,69,1536,95.70093457943925,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,NHS ENGLAND MIDLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,85,0,0,0,,93,Monthly-AE-October-2024-revised.csv
2024-10-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,12400,3848,7519,0,0,484,5086,21,545,0,0,0,655,461,4108,1,0,1235,24251,5652,18599,76.69374458785205,5344,Monthly-AE-October-2024-revised.csv
2024-10-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,22675,1532,5384,1305,0,1062,9442,34,445,420,0,28,1479,1413,8823,31,48,1478,31958,10369,21589,67.5542900056324,10380,Monthly-AE-October-2024-revised.csv
2024-10-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,0,0,11907,0,0,464,0,0,323,0,0,13,0,0,0,0,0,0,12371,336,12035,97.28397057634791,0,Monthly-AE-October-2024-revised.csv
2024-10-01,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,15413,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,15413,61,15352,99.60423019528969,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y00751,EAST BERKS PRIMARY CARE OOH(WAM),NHS ENGLAND SOUTH EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y02147,URGENT CARE CENTRE (QMS),NHS ENGLAND LONDON,0,0,7773,0,0,481,0,0,199,0,0,7,0,0,0,0,0,0,8254,206,8048,97.50424036830627,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y02428,PUTNOE WALK IN CENTRE,NHS ENGLAND EAST OF ENGLAND,0,0,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,0,2787,100.0,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y02532,MIRIAM MINOR EMERGENCY,NHS ENGLAND NORTH WEST,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,0,1595,100.0,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y02615,SOUTH BIRMINGHAM GP WALK IN CENTRE,NHS ENGLAND MIDLANDS,0,0,6852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852,0,6852,100.0,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y02676,BRIGHTON STATION HEALTH CENTRE,NHS ENGLAND SOUTH EAST,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,0,1902,100.0,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y03007,ERDINGTON GP HEALTH & WELLBEING WIC,NHS ENGLAND MIDLANDS,0,0,0,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,2637,0,2637,100.0,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y03218,THE PINN UNREGISTERED WIC,NHS ENGLAND LONDON,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,1107,100.0,0,Monthly-AE-October-2024-revised.csv
2024-10-01,Y07709,READING URGENT CARE CENTRE,NHS ENGLAND SOUTH EAST,0,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,0,2043,100.0,0,Monthly-AE-October-2024-revised.csv
2024-11-01,8J094,BADGER LTD,NHS ENGLAND MIDLANDS,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,2011,100.0,0,Monthly-AE-November-2024-revised.csv
2024-11-01,AAH,TETBURY HOSPITAL TRUST LTD,NHS ENGLAND SOUTH WEST,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,516,100.0,0,Monthly-AE-November-2024-revised.csv
2024-11-01,ACH01,WHITSTABLE MEDICAL PRACTICE,NHS ENGLAND SOUTH EAST,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5911,0,5911,100.0,0,Monthly-AE-November-2024-revised.csv
2024-11-01,AD913,BECKENHAM BEACON UCC,NHS ENGLAND LONDON,0,0,3498,0,0,271,0,0,57,0,0,0,0,0,0,0,0,0,3769,57,3712,98.48766250994959,0,Monthly-AE-November-2024-revised.csv
2024-11-01,AJN,WORKINGTON HEALTH LIMITED,NHS ENGLAND NORTH EAST AND YORKSHIRE,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,321,100.0,0,Monthly-AE-November-2024-revised.csv
2024-11-01,AQN04,PHL LYMINGTON UTC,NHS ENGLAND SOUTH EAST,0,0,2593,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,2605,1,2604,99.9616122840691,0,Monthly-AE-November-2024-revised.csv
2024-11-01,ARN03,LOCAL CARE DIRECT,NHS ENGLAND NORTH EAST AND YORKSHIRE,0,0,2104,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,2384,100.0,0,Monthly-AE-November-2024-revised.csv
2024-11-01,AXG,WILTSHIRE HEALTH & CARE,NHS ENGLAND SOUTH WEST,0,0,2194,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2194,25,2169,98.86052871467639,0,Monthly-AE-November-2024-revised.csv
2024-11-01,C82009,MARKET HARBOROUGH MED.CTR,NHS ENGLAND MIDLANDS,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,282,100.0,0,Monthly-AE-November-2024-revised.csv
2024-11-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,NHS ENGLAND MIDLANDS,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,303,100.0,0,Monthly-AE-November-2024-revised.csv
2024-11-01,C83023,SLEAFORD MEDICAL GROUP,NHS ENGLAND MIDLANDS,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496,0,496,100.0,1,Monthly-AE-November-2024-revised.csv
2024-11-01,DT301,HERTS URGENT CARE (ASCOTS LANE),NHS ENGLAND EAST OF ENGLAND,0,0,2106,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2106,43,2063,97.9582146248813,0,Monthly-AE-November-2024-revised.csv
2024-11-01,G0Q0L,BARKING HOSPITAL UTC,NHS ENGLAND LONDON,0,0,2882,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2882,20,2862,99.3060374739764,0,Monthly-AE-November-2024-revised.csv
2024-11-01,K6K0R,HAROLD WOOD POLYCLINIC UTC,NHS ENGLAND LONDON,0,0,2902,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2902,9,2893,99.68986905582356,0,Monthly-AE-November-2024-revised.csv
